timestamp,direction,signal,entry_price,quantity,take_profit,stop_loss,exit_price,exit_time,exit_reason,perc_pnl,balance,open,high,low,close,volume
2026-05-19 10:00:00+00:00,Long,1,76832.08,0.013015397,78368.7216,76063.7592,76063.7592,2026-05-22 19:30:00+00:00,stop_loss,-1.1393,9950.317,76818.8,76832.08,76803.43,76832.08,2.04298
2026-05-19 11:00:00+00:00,Short,-1,77038.22,0.01298057,75497.4556,77808.6022,77808.6022,2026-05-20 15:15:00+00:00,stop_loss,-1.1407,9938.91,77041.87,77070.18,77036.17,77038.22,8.69886
2026-05-19 12:00:00+00:00,Long,1,76684.83,0.013040389,78218.5266,75917.9817,75917.9817,2026-05-22 19:30:00+00:00,stop_loss,-1.1393,9927.517,76714.61,76718.85,76684.83,76684.83,2.94151
2026-05-19 13:00:00+00:00,Short,-1,76924.77,0.012999714,75386.2746,77694.0177,77694.0177,2026-05-20 12:56:00+00:00,stop_loss,-1.1407,9916.11,76940.2,76949.57,76924,76924.78,6.75275
2026-05-19 14:00:00+00:00,Long,1,76799.16,0.013020976,78335.1432,76031.1684,76031.1684,2026-05-22 19:30:00+00:00,stop_loss,-1.1393,9904.717,76872.74,76872.75,76784.96,76799.15,21.64834
2026-05-19 17:00:00+00:00,Short,-1,76886.98,0.013006103,75349.2404,77655.8498,77655.8498,2026-05-20 10:23:00+00:00,stop_loss,-1.1407,9893.31,76894.59,76903.69,76872.02,76886.97,9.27746
2026-05-19 18:00:00+00:00,Long,1,76841.2,0.013013852,78378.024,76072.788,76072.788,2026-05-22 19:30:00+00:00,stop_loss,-1.1393,9881.917,76856.76,76865.39,76836.11,76841.19,3.83374
2026-05-19 21:00:00+00:00,Short,-1,77000,0.012987013,75460,77770,77770,2026-05-20 15:15:00+00:00,stop_loss,-1.1407,9870.51,77022.22,77022.23,77000,77000,3.69118
2026-05-19 23:00:00+00:00,Long,1,76688.13,0.013039828,78221.8926,75921.2487,75921.2487,2026-05-22 19:30:00+00:00,stop_loss,-1.1393,9859.117,76712.22,76712.22,76670.52,76688.14,3.16469
2026-05-20 06:00:00+00:00,Short,-1,77223.31,0.012949458,75678.8438,77995.5431,77995.5431,2026-05-21 00:53:00+00:00,stop_loss,-1.1407,9847.71,77196.99,77233.57,77196.99,77223.31,11.7602
2026-05-21 07:00:00+00:00,Long,1,77585.25,0.012889048,79136.955,76809.3975,76809.3975,2026-05-21 13:44:00+00:00,stop_loss,-1.1393,9836.317,77622.14,77622.14,77567.19,77585.24,11.16776
2026-05-21 08:00:00+00:00,Short,-1,77914.17,0.012834636,76355.8866,78693.3117,76355.8866,2026-05-22 18:45:00+00:00,take_profit,1.8614,9854.931,77889.01,77914.17,77889.01,77914.16,4.98581
2026-05-21 10:00:00+00:00,Long,1,77655.6,0.012877371,79208.712,76879.044,76879.044,2026-05-21 13:39:00+00:00,stop_loss,-1.1393,9843.538,77633.03,77655.77,77621.02,77655.61,15.36501
2026-05-21 18:00:00+00:00,Short,-1,77897.37,0.012837404,76339.4226,78676.3437,76339.4226,2026-05-22 18:45:00+00:00,take_profit,1.8614,9862.152,77869.38,77922.01,77868,77897.36,5.15147
2026-05-21 19:00:00+00:00,Long,1,77395.96,0.012920571,78943.8792,76622.0004,76622.0004,2026-05-22 15:25:00+00:00,stop_loss,-1.1393,9850.759,77387.74,77395.96,77365.97,77395.95,5.22113
2026-05-21 20:00:00+00:00,Short,-1,77731.53,0.012864792,76176.8994,78508.8453,76176.8994,2026-05-22 18:45:00+00:00,take_profit,1.8614,9869.373,77690.56,77731.53,77690.56,77731.53,3.87465
2026-05-22 01:00:00+00:00,Long,1,77350.01,0.012928247,78897.0102,76576.5099,76576.5099,2026-05-22 15:25:00+00:00,stop_loss,-1.1393,9857.98,77373.57,77373.57,77350,77350.01,3.96583
2026-05-22 02:00:00+00:00,Short,-1,77680.72,0.012873207,76127.1056,78457.5272,76127.1056,2026-05-22 18:46:00+00:00,take_profit,1.8614,9876.594,77616,77694.02,77615.99,77680.72,9.25176
2026-05-22 07:00:00+00:00,Long,1,77398.82,0.012920094,78946.7964,76624.8318,76624.8318,2026-05-22 15:25:00+00:00,stop_loss,-1.1393,9865.201,77423.41,77426.73,77398.81,77398.81,5.93737
2026-05-22 13:00:00+00:00,Short,-1,77493.27,0.012904346,75943.4046,78268.2027,75943.4046,2026-05-22 19:30:00+00:00,take_profit,1.8614,9883.815,77533.91,77534.44,77493.27,77493.28,4.4299
2026-05-22 14:00:00+00:00,Long,1,77195.38,0.012954143,78739.2876,76423.4262,76423.4262,2026-05-22 18:45:00+00:00,stop_loss,-1.1393,9872.422,77290,77290,77179.54,77195.38,41.78832
2026-05-23 15:00:00+00:00,Short,-1,75504.15,0.013244305,73994.067,76259.1915,76259.1915,2026-05-23 20:31:00+00:00,stop_loss,-1.1407,9861.015,75537.73,75543.56,75504.15,75504.15,10.41775
2026-05-24 15:00:00+00:00,Long,1,76446.73,0.013081004,77975.6646,75682.2627,77975.6646,2026-05-26 14:25:00+00:00,take_profit,1.8586,9879.601,76465.15,76465.15,76446.73,76446.74,2.37578
2026-05-24 23:00:00+00:00,Short,-1,76954.03,0.012994771,75414.9494,77723.5703,77723.5703,2026-05-25 14:46:00+00:00,stop_loss,-1.1407,9868.194,76803.99,76954.23,76803.99,76954.03,11.2034
2026-05-25 21:00:00+00:00,Long,1,77322,0.01293293,78868.44,76548.78,76548.78,2026-05-26 02:46:00+00:00,stop_loss,-1.1393,9856.801,77273.06,77322.01,77273.05,77322.01,6.39805
2026-05-26 11:00:00+00:00,Short,-1,77429.79,0.012914926,75881.1942,78204.0879,75881.1942,2026-05-26 17:31:00+00:00,take_profit,1.8614,9875.415,77430,77454.01,77422,77429.78,22.36331
2026-05-26 15:00:00+00:00,Long,1,77004.85,0.012986195,78544.947,76234.8015,76234.8015,2026-05-26 16:12:00+00:00,stop_loss,-1.1393,9864.022,76908.01,77012,76901,77004.85,27.82665
2026-05-28 19:00:00+00:00,Short,-1,73592,0.013588434,72120.16,74327.92,74327.92,2026-05-29 17:12:00+00:00,stop_loss,-1.1407,9852.615,73652.87,73652.88,73592,73592,9.3972
2026-05-28 20:00:00+00:00,Long,1,73440.67,0.013616434,74909.4834,72706.2633,72706.2633,2026-05-29 14:24:00+00:00,stop_loss,-1.1393,9841.222,73419.31,73444.94,73414.04,73440.67,14.05095
2026-05-28 21:00:00+00:00,Short,-1,73600.62,0.013586842,72128.6076,74336.6262,74336.6262,2026-05-29 17:12:00+00:00,stop_loss,-1.1407,9829.815,73580,73611.36,73580,73600.62,6.91892
2026-05-29 03:00:00+00:00,Long,1,73258.72,0.013650252,74723.8944,72526.1328,72526.1328,2026-05-29 14:26:00+00:00,stop_loss,-1.1393,9818.422,73225.07,73282.7,73225.07,73258.73,15.31049
2026-05-29 05:00:00+00:00,Short,-1,73504.66,0.01360458,72034.5668,74239.7066,74239.7066,2026-05-29 17:12:00+00:00,stop_loss,-1.1407,9807.015,73507.68,73513.96,73503.32,73504.67,10.15972
2026-05-29 12:00:00+00:00,Long,1,73477.32,0.013609642,74946.8664,72742.5468,72742.5468,2026-05-29 14:23:00+00:00,stop_loss,-1.1393,9795.622,73487.98,73487.98,73477.31,73477.32,6.48367
2026-05-29 16:00:00+00:00,Short,-1,73804,0.013549401,72327.92,74542.04,73684.43,2026-06-01 00:00:00+00:00,end_of_data,0.022123596,9795.843236,73808.25,73836,73790,73804.01,23.79006
2026-05-29 19:00:00+00:00,Long,1,73326.01,0.013637726,74792.5302,72592.7499,73684.43,2026-06-01 00:00:00+00:00,end_of_data,0.348461197,9799.327848,73374.51,73412.61,73326,73326,16.76839
2026-05-29 21:00:00+00:00,Short,-1,73682.57,0.013571731,72208.9186,74419.3957,73684.43,2026-06-01 00:00:00+00:00,end_of_data,-0.142526109,9797.902587,73673.62,73689.31,73673.61,73682.58,3.77095
2026-05-29 22:00:00+00:00,Long,1,73420.64,0.013620148,74889.0528,72686.4336,73684.43,2026-06-01 00:00:00+00:00,end_of_data,0.21903439,9800.092931,73409.27,73431.36,73409.27,73420.64,5.31925
2026-05-30 02:00:00+00:00,Short,-1,73681.18,0.013571987,72207.5564,74417.9918,73684.43,2026-06-01 00:00:00+00:00,end_of_data,-0.144413983,9798.648791,73657.9,73681.18,73657.89,73681.18,7.87699
2026-05-30 04:00:00+00:00,Long,1,73561.07,0.013594147,75032.2914,72825.4593,73684.43,2026-06-01 00:00:00+00:00,end_of_data,0.027580009,9798.924591,73524.01,73561.08,73524.01,73561.07,8.26519
2026-05-30 06:00:00+00:00,Short,-1,73617,0.013583819,72144.66,74353.17,73684.43,2026-06-01 00:00:00+00:00,end_of_data,-0.231659808,9796.607993,73604.99,73617,73604.97,73617,23.62932
2026-05-30 09:00:00+00:00,Long,1,73513.88,0.013602873,74984.1576,72778.7412,73684.43,2026-06-01 00:00:00+00:00,end_of_data,0.091834607,9797.526339,73530.07,73530.08,73513.88,73513.88,2.4133
2026-05-30 10:00:00+00:00,Short,-1,73624,0.013582527,72151.52,74360.24,73684.43,2026-06-01 00:00:00+00:00,end_of_data,-0.222136669,9795.304972,73615.46,73624,73615.46,73624,1.2219
2026-05-30 12:00:00+00:00,Long,1,73610.59,0.013585002,75082.8018,72874.4841,73684.43,2026-06-01 00:00:00+00:00,end_of_data,-0.039758565,9794.907387,73602.01,73610.59,73602.01,73610.59,6.02065
2026-05-30 13:00:00+00:00,Short,-1,73698.17,0.013568858,72224.2066,74435.1517,73684.43,2026-06-01 00:00:00+00:00,end_of_data,-0.121343339,9793.693953,73698.17,73698.18,73698.17,73698.17,0.75355
2026-05-31 08:00:00+00:00,Long,1,73876.79,0.013536051,75354.3258,73138.0221,73684.43,2026-06-01 00:00:00+00:00,end_of_data,-0.400197212,9789.691981,73871.25,73876.8,73869.11,73876.8,9.86552
2026-05-31 22:00:00+00:00,Short,-1,73952.68,0.01352216,72473.6264,74692.2068,73684.43,2026-06-01 00:00:00+00:00,end_of_data,0.222985865,9791.92184,73892.52,73965.21,73874,73952.68,22.29272
